baseline,less_pleasant
"Meine Rasenfirma kam heraus, um meinen Rasen zu mähen.","Meine Rasenfirma kam heraus, um meinen Rasen zu mähen. Sie vergaßen, um die Bäume in meinem Garten herumzupeitschen."
"Als ich meine Bilder zurück bekam, wurde mir klar, dass ein Vogel im Hintergrund war.","Als ich meine Bilder zurück bekam, wurde mir klar, dass ein Booger auf meinem Hemd war."
"Ich fuhr Montagmorgen zur Arbeit. Es gab keinen Verkehr, also kam ich früh an.",Ich bin Montagmorgen zur Arbeit gefahren.
"Ich habe den letzten Tag meines Urlaubs damit verbracht, Souvenirs zu kaufen.","Ich habe den letzten Tag meines Urlaubs damit verbracht, Souvenirs zu kaufen."
Ich ging zum Golfturnier und langweilte mich.,Ich ging zum Golfturnier und wurde krank vom Regen.
"Ich spielte Ball mit meinem Sohn, er warf den Ball zurück, aber er landete auf dem Boden.","Ich spielte Ball mit meinem Sohn, er warf den Ball zurück, aber er landete durch das Fenster des Nachbarn."
Ich fühlte das große Paket mit Bike Tires herausragen.,Ich fühlte das große Paket mit hölzernen Spitzen herausragen.
Ich habe ein Grillfest am 4. Juli veranstaltet. Einige Leute sind nicht aufgetaucht.,"Ich habe einen Grill am 4. Juli veranstaltet, die Stadt hat die Feuerwerksshow abgesagt."
"Ich habe meine Mutter wegen meiner Noten angelogen, sie fand es heraus, gab mir eine Keucherei und hat mich geerdet.","Ich habe meine Mutter wegen meiner Noten angelogen, sie fand es heraus und schickte mich zum Bootcamp."
Ich sah heute ein Kaninchen in meinem Garten sitzen.,Ich sah heute eine Schlange in meinem Garten sitzen.
"Ich ging ins Spa, um meinen Gutschein für eine kostenlose Massage abzugeben.","Ich ging ins Spa, um ihnen mein Geld für eine teure Massage zu geben."
"Ich hatte ein Blind Date, wir hatten zusammen Kaffee.",Ich hatte ein blindes Date.
"Ich stimmte zu, die Fische meines Nachbarn zu füttern, während sie auf einer Reise von zu Hause weg waren. Ich lernte viel über die Fische und ihre Gewohnheiten.","Ich stimmte zu, die Fische meines Nachbarn zu füttern, während sie auf einer Reise von zu Hause weg waren."
Letztes Wochenende traf ich meinen Freund auf der Strandparty.,Letztes Wochenende konnte ich meinen Freund nicht auf der Strandparty treffen.
"Ich wurde ein genetischer Berater und half Menschen herauszufinden, die besten Pläne für ihre Gesundheit. Der Rat, den ich Familien bot, erlaubte ihnen, Kinder mit langen gesunden Leben zu haben.","Ich wurde ein genetischer Berater, den Menschen helfen, herauszufinden, die besten Pläne für ihre Gesundheit. Ich bot Ideen zur Verbesserung der Ernährung basierend auf Genomen."
"Ich habe in der Bäckerei angehalten, einen Donut und eine Tasse Kaffee.",Ich habe in der Bäckerei angehalten und einen Donut zum Frühstück bestellt.
"Ich habe eine Parkkarte, nachdem ich illegal geparkt habe.","Mein Auto wurde abgeschleppt, nachdem ich illegal geparkt hatte."
"Ich habe in der Fabrik gearbeitet, mein Boss hat das Essen für die Abteilung mitgebracht.",Ich arbeitete in der Fabrik.
"Es war ein langes paar Wochen. Im bekommen meine Ferien, ich habe Arbeit zu Hause zu tun.",Es waren ein paar lange Wochen.
"Ich hatte eine unglückliche Erfahrung, als ich verhaftet wurde. Endlich durfte ich nach 2 langen Nächten frei gehen.","Ich hatte eine unglückliche Erfahrung, als ich verhaftet wurde. Ich wurde eingesperrt und verlor dann meinen Prozess."
Mein Vater kaufte uns Limonade und Chips.,Ich war mit meiner Familie unterwegs und mein Vater kaufte uns alle Limonade.
"Ich lernte, meinen eigenen Computer zu reparieren. Ich verwandelte diese Fähigkeit in ein erfolgreiches Geschäft und konnte meinen Freunden helfen.","Ich habe gelernt, meinen eigenen Computer zu reparieren. Ich habe diese Fähigkeit in einen Weg verwandelt, um Freunden zu helfen."
"Ich bin eine Stunde früher gegangen, um heute zur Arbeit zu kommen.","Ich verließ eine Stunde früher, um heute zur Arbeit zu kommen. Ich war fast zu spät, weil ich einen Umweg machen musste, weil es Straßenarbeit gab."
Ich wollte einen Leoparden für ein Haustier.,"Mein Vater wollte mir einen Leoparden besorgen, konnte es mir aber nicht leisten."
Ich habe im vierten Quartal einen Drei-Punkte-Schuß gemacht.,Ich verstauchte meinen Knöchel im vierten Quartal.
"Ein Pocket-Gopher entschied sich, in der Nähe zu wohnen, und das Tier kam in meinen Hof und sorgte für Bedenken.","Ein Pocket Gopher entschied sich, in der Nähe zu wohnen, das Nagetier graben in meinen Hof, Tunnel."
"Mein Arzt sagte mir, ich könnte meinen Rücken rauswerfen, wenn ich anfange, Gewichte zu heben.","Mein Arzt sagte mir, ich könnte einen Herzinfarkt haben, wenn ich anfange, Gewichte zu heben."
"Ich rief zum Zimmerservice an, sie hatten genau das, was ich wollte.","Ich rief zum Zimmerservice an und sagte, die Wartezeit sei minimal."
Ich versuchte es und konnte professionelles Poker spielen.,Ich versuchte es und konnte Amateur Poker spielen.
"Ich entwarf eine neue Website für mein Geschäft. Das Design war schlecht und mehrere Blogger lenkten die Aufmerksamkeit darauf, wie schrecklich es war, wodurch das Geschäft eine Menge Geschäft zu verlieren.","Ich entwarf eine neue Website für mein Geschäft. Das Design wurde beschuldigt, gestohlen zu werden und ich wurde verklagt."
"Ich habe beschlossen, einen John Grisham Roman zu lesen.","Ich beschloss, einen John Grisham Roman zu lesen. Ich dachte, die ganze Sache sei vorhersehbar und predigte."
"Ich habe den Nachmittag damit verbracht, mit meinem Welpen um meinen Rasen zu laufen.",Ich bin den Nachmittag mit meinem Rasenmäher um meinen Rasen gelaufen.
"Ich backe Kekse, einige sind weich und kauig.",Ich backe Kekse.
"Ich beschloss, einige neue Tees in einem lokalen Teeladen zu probieren. Es war eine schöne, entspannende Pause in meinem Nachmittag.","Ich beschloss, ein paar neue Tees in einem lokalen Teeladen zu probieren."
"Ich habe vergessen, meine Miete zu bezahlen.","Ich vergaß, meine Miete zu bezahlen. Mein Vermieter legte eine Bezahlung oder Kündigungsanzeige an meine Haustür."
Mein Lehrer gab uns ein Pop-Quiz. Ich kannte alle Antworten.,Mein Lehrer gab uns ein Pop-Quiz. Das Material war mir vage vertraut.
Ich arbeitete in einer Küche und verbrannte meinen Finger auf dem Herd.,Mein Chef hat mich gestern gefeuert.
Ich trug Jeans zum Spiel und brauchte einen Gürtel.,Ich trug Jeans zum Spiel und bemerkte ein Loch im Schritt.
"Ich habe einen Kuchen essen Wettbewerb. Ich habe viel gegessen, aber verloren den Wettbewerb schlecht.",Ich trat in einen Kuchen-Essen-Wettbewerb. Ich wurde sehr krank und musste hostpitalisiert werden.
Ich spielte ein Hockeyspiel mit meinen Freunden. Es gab eine große verbale Diskussion.,Ich spielte ein Hockeyspiel mit meinen Freunden. Das Spiel endete mit einem riesigen Kampf.
"Meine Tante und ich spielten Schach, und ich gewann das Spiel und sie verlor das Spiel.",Meine Tante und ich spielten Schach und ich verloren das Spiel und sie gewann das Spiel.
"Ich habe endlich eine große Wasserflasche anstelle der Verwendung von Plastikflaschen, es ist weniger bequem.","Ich habe endlich eine große Wasserflasche statt Plastikflaschen, der Deckel undicht die ganze Zeit."
"Ich habe Pizza zum Mittagessen gemacht. Es war lecker, ich habe Käse und Pesto hinzugefügt.","Ich habe Pizza zum Mittagessen gemacht, so wie ich es erwartet hatte."
Ich war eine halbe Stunde zu spät zum Gottesdienst am Sonntag.,"Ich war eine halbe Stunde zu spät zum Sonntagsgottesdienst. Alle schauten mit bösen Blicken auf mich zurück, als ich hereinkam, um meinen Platz zu finden."
"Ich übertrug etwas Geld auf das Konto meiner Teenager-Tochter und entdeckte, dass sie die Hälfte davon für Wohltätigkeit spendete.","Ich übertrug etwas Geld auf das Konto meiner Teenager-Tochter und entdeckte, dass sie die Hälfte davon ihrem Freund gab."
"Meine Mutter fuhr vorbei und sah mich, holte mich ab und brachte mich zurück zur Schule.","Ich übersprung die Schule mit ein paar Freunden. Ich wurde von der Schule erwischt und musste nach der Schule bleiben, um in Haft zu bleiben."
"Das Diner, in dem ich frühstückte, war überfüllt.","Das Diner, bei dem ich frühstücken wollte, war geschlossen."
"Ich beschloss, in meiner Frühlingspause eine Höhle in Mexiko zu erkunden. Ich fand die dunkle und ruhige sehr friedlich.","Ich beschloss, in meiner Frühlingspause eine Höhle in Mexiko zu erkunden."
"Ich musste mich für die Kirche vorbereiten, also zog ich mich an, zog mich an, ging zur Bushaltestelle und der Bus war pünktlich, also war ich pünktlich zur Kirche.","Ich musste mich für die Kirche vorbereiten, also zog ich mich an, zog mich an, ging zur Bushaltestelle und der Bus kam zu spät, also kam ich zu spät zur Kirche."
Ich habe eine Quinceanera für meine Enkelin geworfen.,"Ich warf eine Quinceanera für meine Enkelin und sie wurde so nervös, dass sie sich übergeben hat."
Ich kochte Abendessen für meinen Mann.,"Mein Mann sagte, ich hätte nicht genug Salz getan, sondern das Essen gegessen."
Ich fuhr auf einem Boot im See. Uns lief das Benzin aus und musste abgeschleppt werden.,Ich fuhr auf einem Boot im See. Wir schlugen einen Felsen in der Mitte des Sees und das Boot sank.
"Ich schloss mich der Küstenwache an und ging aufs Meer. Ich hatte eine gute Zeit, den Ozean mit den anderen Wachen zu genießen.",Ich schloss mich der Küstenwache an und ging hinaus aufs Meer.
"Ich habe versucht, zu Hause ruckartig zu machen.","Es wurde so schwer, dass es nicht gekaut werden konnte."
"Ich beschloss, in meine lokale Bibliothek zu gehen. Ich fand mein Lieblingsbuch und überprüfte es.","Ich entschied mich, in meine lokale Bibliothek zu gehen. Ich blieb ein wenig und las eine Zeitschrift."
"Mein Freund bezahlte für uns, um zu spielen, und ich gewann die Runde.","Mein Freund hat für uns bezahlt, um die Runde zu spielen."
"Ich machte eine Reise zum Meer. Ich ging zum Strand, aber es war die ganze Zeit bedeckt.","Es regnete die ganze Zeit, als ich in der Stadt war."
"Ich suche ein Haus. Ich sah eins, das ich mag und passt sich meinem Budget an.","Ich suche ein Haus. Ich habe ein paar Häuser, in denen ich nachsehen könnte."
"Ich trug zwei Säcke Lebensmittel nach Hause, eines der Taschen, die aufgerissen wurden.","Ich trug zwei Säcke Lebensmittel nach Hause. Es fing an zu regnen und alles, was ich kaufte, zu ruinieren."
"Ich kochte für meine Eltern, das Essen wurde leicht verbrannt.",Ich kochte Essen für meine Eltern und gab ihnen Lebensmittelvergiftung.
Ich kam im Hotel an. In der Eingangshalle gab es kostenlos Soda.,Ich bin im Hotel angekommen.
"Ich habe einen Schädlingsunternehmer angeheuert, der mein Zuhause inspiziert.","Ich heuerte einen Schädling Auftragnehmer an, um mein Haus zu inspizieren. Mir wurde gesagt, dass der chaotische Kriechraum gelegt werden musste, um Nagetier Verstecke zu reduzieren."
Ich habe meine Frau zu unserem Hochzeitstag in ein Steakhaus gebracht.,Ich habe meine Frau zu unserem Hochzeitstag zum Burger King gebracht.
Ich nahm meine Nichte mit in die Bau-A-Bär-Werkstatt im Einkaufszentrum. Sie hatte viel Spaß beim Anpassen eines rosa und grünen Bären.,Ich nahm meine Nichte mit in die Bau-A-Bär-Werkstatt im Einkaufszentrum.
"Ich habe die Katzen-Wurfbox geputzt, es roch wirklich schlecht.","Ich putzte die Katzen-Wurfkiste, es roch schlecht und sah eklig aus."
"Ich ging zum Arzt, um zu sehen, ob ich eine Brille brauche.","Ich ging zum Arzt, um zu sehen, ob ich eine Brille brauche. Sie sagte, ich könnte in ein paar Jahren eine Brille brauchen, aber nicht jetzt."
"Ich halte jeden Morgen im lokalen Convenience-Store, um ein Frühstücks-Sandwich zu bekommen.","Ich stoppe jeden Morgen im lokalen Convenience-Store, um ein Frühstücks-Sandwich zu bekommen."
"Ich hatte Schwierigkeiten, die Informationen vor dem Test auswendig zu lernen.","Ich hatte Schwierigkeiten, die Informationen vor dem Test auswendig zu lernen."
Ich habe neulich einen Take-Out gekauft.,"Das Essen war teurer, als ich dachte."
"Ich habe mich entschieden, Lebensmittel für meine dringenden Bedürfnisse einzukaufen. Ich konnte kein Toilettenpapier finden, aus dem ich heraus war.","Ich habe mich entschieden, Lebensmittel für meine dringenden Bedürfnisse einkaufen zu gehen. Ich packte die letzte Packung Papier-Handtücher, aber wurde von einer Frau angegriffen und ließ es mir aus den Händen gerissen."
"Ich versuchte, für einen Marathon zu trainieren und mich selbst zu schubsen.","Ich versuchte, für einen Marathon zu trainieren, versuchte mich zu schieben. Ich rannte einen hohen Hügel hinauf, schnell."
"Ich besuchte meinen Großvater im Pflegeheim. Er ignorierte mich die ganze Zeit, als ich dort war.",Ich besuchte meinen Opa im Pflegeheim. Er schrie mich an und sagte mir ich solle mich verirren.
"Ich ging in die Apotheke, um mein Rezept abzuholen. Mir wurde gesagt, es gäbe keine Nachfüllungen, ich musste meinen Arzt sofort anrufen, um es zu klären.","Ich ging zur Apotheke, um mein Rezept abzuholen. Ich wurde wegen Ladendiebstahls verhaftet, als ich dort war."
"Ich sah, wie die Vorhersage einen Schneesturm voraussagte. Ich hatte wettergeschützt, so dass es keinen Schaden an meinem Eigentum anrichten würde.","Ich sah, wie die Vorhersage einen Schneesturm voraussagte."
Ich sah einen wilden Berglöwen beim Wandern allein.,"Ich sah einen wilden Berglöwen beim Wandern allein. Ich erfror vor Angst, als ich ihn sah."
"Als ich den Babysitter bezahlte, sagte sie, dass meine Kinder sehr locker seien.","Als ich den Babysitter bezahlte, sagte sie, meine Kinder seien kleine Höllen."
"Meine Tante brachte mich und meine Geschwister über den Sommer nach Disney World. Das Hotel, in dem wir übernachteten, hatte ein Hallenbad, wo wir schwimmen gingen.",Meine Tante brachte mich und meine Geschwister über den Sommer nach Disney World.
"Ich musste zum Zahnarzt, meine Zähne waren in einwandfreiem Zustand.","Ich musste zum Zahnarzt, sie entdeckten einen Hohlraum, bevor es zu schlimm wurde."
Ich habe im Wald nach Nahrung gesucht.,"Ich ging im Wald nach Essen suchen. Ich verirrte mich und musste die Nacht im Wald verbringen, zitternd."
"Ich habe mit meinen Freunden Fußball gespielt, den Pass verpasst und wir haben das Spiel verloren.",Ich spielte Fußball mit meinen Freunden. Ich verpasste den Ball und es traf mich ins Gesicht.
"Ich habe einen sterbenden Baum in meinem Vorgarten ausgegraben, die Wurzeln waren tief.","Ich habe einen sterbenden Baum in meinem Vorgarten ausgegraben, der Baum war krank und die Krankheit breitete sich auf andere Bäume aus."
Ich war heute beim Angeln.,"Ich ging heute fischen. Ich fühlte einen Bissen auf der Linie, aber der Fisch kam davon."
Ich ging zum Arzt für meine jährliche Untersuchung.,Ich ging zum Arzt für meine jährliche Untersuchung. Ich habe hohen Blutdruck
"Ich habe meinen eigenen Filmclub gegründet. Wir waren so groß, dass wir Brad Pitt und Al Pacino auf unserem Festival sprechen und noch größere Menschenmengen mitbringen konnten. Wir haben inspirierende und interessante Gespräche ermöglicht.",Ich habe meinen eigenen Filmclub gegründet. Die Club-Meetings lieferten große Diskussionen und Einsichten.
Ich brachte meine Katze zum Tierarzt.,Der Tierarzt fand einen Splitter in seiner Pfote.
Der Trainer war unhöflich und anspruchsvoll.,"Der Trainer hat mich so stark gedrängt, dass ich einen Muskel gezogen habe."
"Ich machte einen hängenden Gartenkorb, um eine Nahrungsquelle zu schaffen. Ich hatte frische Salatbefestigungen, als dem Laden die Nahrung ausging und meine Familie fütterte.","Ich machte einen hängenden Gartenkorb, um eine Nahrungsquelle zu schaffen. Der Korb war eine Quelle des Neids für meine Freunde, die meine Bemühungen kopierten."
"Ich gehe mit meinem Hund im Park raus, damit er herumlaufen kann.","Ich gehe mit meinem Hund im Park raus, damit er sich entlasten kann."
Ich habe eine Wette mit meinen Kindern verloren.,Ich habe eine Wette mit meinen Kindern verloren.
"Ich habe einen Job am Bahnhof, der am Ticketstand arbeitet.","Ich habe einen Job am Bahnhof, der als Hausmeister arbeitet."
"Als ich letzten Freitag vor Gericht ging, bekam ich sechs Monate auf Bewährung.","Als ich letzten Freitag vor Gericht ging, bekam ich sechs Monate Haft."
