baseline,less_pleasant
"Ich habe hart gearbeitet, also entschied ich mich, mich zu behandeln und eine Pediküre zu bekommen.","Ich habe hart gearbeitet, also entschied ich mich, mich selbst zu behandeln und ein neues Set von Nagelschneidemaschinen zu bekommen."
"Meine Eltern waren überrascht, als sie herausfanden, dass meine Freundin mit mir Schluss gemacht hat.","Meine Eltern waren amüsiert, als sie herausfanden, dass meine Freundin mit mir Schluss gemacht hat."
"Ich klopfte heute früh an meine Tür und es war jemand, der meinen Hund gefunden hatte, der weggelaufen war.","Ich klopfte heute früh an meine Tür und es war jemand, der dachte, sie hätten meinen Hund gesehen, der weggelaufen war."
"Wenn ich eine Menge Süßigkeiten esse, bekomme ich vielleicht Hohlräume.","Wenn ich eine Menge Süßigkeiten esse, bekomme ich Hohlräume."
"Ich habe beschlossen, ein neues Telefon zu kaufen. Ich musste zwei Stunden warten.","Ich beschloss, ein neues Telefon zu kaufen. Ich musste sechs Stunden warten"
"Ich kaufte mir einen Goldring vom Marktplatz, es stellte sich heraus, dass es ein gefälschter Goldring war.",Während meines nächtlichen Spaziergangs ließ ich meine Brieftasche fallen.
"Ich habe meine Berichte früh fertig gestellt, also ließ mich mein Boss nach Hause gehen.","Ich beendete meine Berichte früh, also gab mir mein Chef mehr zu verarbeiten."
Ich schnitt das Mammutholz nieder und fälle es wegen Fäulnis.,Ich schnitt das Mammutholz nieder und fälle es wegen des Trotzes.
"Als ich bei der Kassiererin nachsehen wollte, wurde mir klar, dass ich meine Punktekarte vergessen hatte.","Als ich bei der Kassiererin nachsehen wollte, lehnte meine Karte ab."
Während meiner Schicht als Notsender gab es nur sehr wenige Anrufe.,Während meiner Schicht als Einkaufskanalbetreiber gab es nur sehr wenige Anrufe.
"Während ich Wasser trank, ging es in die falsche Pfeife und ich spuckte es in die Spüle.","Während ich Wasser trank, ging es in die falsche Pfeife und ich spuckte es auf meinem Laptop aus."
"Ich ging zu einem Haus-Meeting, ich war in eine Intervention verwickelt.",Ich ging zu einem Haus-Meeting. Ich wurde über Mieterhöhung informiert.
"Alle, die mich klatschen sahen.","Ich entschied mich für einen Flip-off vom Sprungbrett. Ich beeindruckte meinen kleinen Bruder, der einzige, der zuschaute."
"Ich mietete ein VHS-Band und fand heraus, dass der vorherige Betrachter darüber aufgenommen hatte.",Ich kaufte mir ein Notizbuch von der Apotheke. Jemand hatte in den Rändern geschrieben.
Ich verlor den Verstand bei der Arbeit und wurde umsonst gefeuert.,Ich tauchte meine Brezel doppelt in die Marinara-Sauce und ein zufälliger Fremder rief mich aus.
"Ich wollte Wasserballons auf meinen Kumpel werfen, um Rache an ihm für einen Streich zu bekommen.","Ich wollte Steine auf meinen Feind werfen, um Rache für seinen Streich zu bekommen."
"Mein Chef brachte mich in ein Restaurant, weil ich so hart arbeitete.",Mein Chef brachte uns alle Hähnchensalatsandwiches.
"Als ich auf meinem Roadtrip war, lief mein Auto aus der Fensterwaschflüssigkeit.","Als ich auf meinem Roadtrip war, ging meinem Auto das Benzin aus."
"Ich ging in die Spielhalle, aber alle Spiele waren besetzt.","Ich ging in die Spielhalle, aber alle Spiele waren außer Betrieb."
"Ich war zu spät zu meinem letzten Arzttermin. Die Krankenschwester war sehr unhöflich zu mir, weil ich zu spät war.","Ich war zu spät zu meinem letzten Arzttermin. Der Arzt wollte mich nicht sehen, also musste ich den Termin verschieben."
"Ich trat in eine Schatzsuche meiner Kirche hatte. Die Hinweise waren schwierig, aber Spaß zu lösen.","Ich trat in eine Schatzsuche ein, die meine Kirche hatte."
"Als ich heute Morgen die Laken unter die Matratze schleppte, während ich mein Bett machte, klemmte ich meinen Finger.","Als ich meine Zeilen las, lachte das ganze Publikum darüber, wie schrecklich ich in dem ernsten Drama war."
"Ich ließ mein Notizbuch in einer Schlammpfütze fallen, während ich auf den Bus wartete.","Ich bemerkte, dass der Reifen auf dem Trike meines Sohnes flach war, bevor ich zur Arbeit ging."
"Ich stand zwanzig Minuten in der Schlange, um auf die Fahrt zu kommen.","Ich beschloss, den Zaun in meinem Hinterhof zu ersetzen."
Ich wollte mein Zimmer schmücken und es sah posh aus.,Ich wollte mein Zimmer schmücken und es sah irgendwie schick aus.
"Ich ging auf die Weide, um frische Milch für meine Familie zu holen.","Ich ging auf die Weide, um frische Milch für die Familie zu holen, für die ich arbeite."
"Ich entschloss mich, ein paar Chilis zu hacken, um Salsa zu machen.","Ich beschloss, einige Chilis zu hacken, um Salsa zu machen."
"Ich ging in den Laden, um ein neues Videospiel zu kaufen und sie hatten eine Kopie übrig.",Ich habe in den Kleinanzeigen nach einem Kunststudio gesucht.
"Ich ging in ein Vorstellungsgespräch für einen Job. Sie sagten, ich würde mich gut machen und mich nächste Woche zurückrufen.","Der Kandidat, den ich am meisten unterstütze, gewann die Wahl zum Präsidenten."
Ich machte ein zweistündiges Nickerchen und verpasste eine Fernsehsendung.,Ich machte ein zweistündiges Nickerchen und verpasste einen Telefonanruf.
"Ich las in meiner Hängematte, als ein Blatt fiel und auf meinem Buch landete.","Ich las in meiner Hängematte, als Vogelkacke auf meinem Buch landete."
"Ich traf ein neues Mädchen im Hundepark, wir gingen auf ein Date und planten, ein anderes zu machen.","Ich traf ein neues Mädchen im Hundepark, nach unserem ersten Date fand ich heraus, dass sie verheiratet war."
"Ich spielte ein Computerspiel, als mein Bruder vorbeikam und auf meinen Computer stieß.","Ich spielte ein Computerspiel, als mein Bruder vorbeiging und meinen Computer auszog."
Ich baute ein Baumhaus für meine Kinder. Sie verbringen den halben Tag damit.,"Ich umarmte aus Versehen einen Fremden, den ich für meine Frau hielt."
"Ich bemerkte, dass mein Hemd zu eng war, als ich es anzog.","Mir wurde klar, dass ich meine Schlüssel in meiner Wohnung gelassen habe, nachdem ich den Aufzug runtergenommen hatte."
"Ich habe genug Geld verdient, um ein neues Auto zu kaufen.","Ich habe als LKW-Fahrer genug gemacht, um meine Frau zum Essen zu bringen."
Ich ließ meinen Radiergummi fallen und er rollte unter den Kühlschrank.,"Bevor das Interview begann, wurde mir klar, dass ich eine Stunde zu spät war."
"Es ist schwer, Zeit zu finden, sich zu sehen, weil sie so beschäftigt ist.","Ich setzte mich auf eine Bank, die am Vortag gemalt worden war."
"Ich hatte Probleme mit meiner Mutter, weil ich nackt durchs Haus gelaufen bin.","Ich hatte Probleme mit meinem Lehrer, weil ich nackt durch die Klasse ging."
"Meine Aufgabenliste für das Wochenende war fast fertig, bevor ich mich ausruhte.","Meine Mutter sagte mir, ich solle das Haus saugen, und fügte dann hinzu, dass ich das Geschirr waschen sollte."
"Ich gehe in den Regenwald, um die Lichtung von Bäumen zu überwachen.","Ich ging auf den Bergungshof, um eine Rolle für mein Auto zu holen."
"Ich habe ein neues Parfüm getragen, um heute zu arbeiten. Ich glaube, ich habe zu viel angezogen, weil die Leute immer wieder seltsame Gesichter auf mich gemacht haben.","Ich trug ein neues Parfüm, um heute zu arbeiten."
"Ich bekam den Schluckauf, als ich in der Dusche sang.","Wir haben Wanzen und der Kammerjäger sagte mir, dass er morgen kommen würde."
"Ich hatte eine Schüssel Eis, während ich an einem Sommertag draußen saß.",Ich habe hart gearbeitet und Chris Rock in Wrestling besiegt.
Ich muss mir 100 Wörter auf Spanisch für meinen Test einprägen.,Ich muss 100 Wörter in Spanisch für meinen Test auswendig lernen. Ich gab nach einer Stunde auf und nahm eine F an.
Ich konnte einen Kometen am Himmel fliegen sehen.,"Ich beschloss, Steak für mein Geburtstagsessen zu bestellen. Es war ein ausgezeichneter Filet Mignon."
"Ich meldete mich freiwillig, um das Haus meines Nachbarn zu beobachten, als sie in den Urlaub gingen. Es war schön, in einem anderen Wohnzimmer rumhängen zu können und ihren schönen Fernseher zu sehen.","Ich esse einen Liter Eis, weil es mein Geburtstag ist und ich es verdiene."
Mir ist bei mir zu Hause das Propan ausgegangen.,Ich lief aus Propan bei mir zu Hause. Ich begann eine tiefe Kälte zu fühlen.
"Ich habe beschlossen, einen Tagesplan zu erstellen, um organisiert zu werden. Ich werde doppelt so viel in der gleichen Zeit getan.","Ich habe beschlossen, einen Tagesplan zu erstellen, um organisiert zu werden. Ich denke, ich bin jetzt etwas produktiver."
Ich sah meine 60 Jahre alte Mutter einen Marathon von fünf Meilen gewinnen.,"Ich sah, wie meine 60 Jahre alte Mutter einen fünf Meilen langen Marathon absolvierte."
"Ich konnte mein Telefon nicht benutzen, weil ich vergessen hatte, die Rechnung zu bezahlen.","Er sagte mir, ich brauche drei Wurzelkanäle."
Der Maniküre missverstanden und gemalt meine Nägel Pfirsich statt rosa.,Der Maniküre missverstanden und gemalt meine Nägel grün statt rosa.
Heute auf dem Bauernmarkt habe ich alle meine Kuchen verkauft.,"Ich kaufte mir eine Kaffeemühle, um meinen eigenen Kaffee zu machen."
"Ich saß auf einem dicken Ast des hohen Apfelbaums. Ich pflückte einen der Äpfel, aber er hatte einen Wurm darin.",Ich saß auf einem dicken Ast des hohen Apfelbaumes. Ein Vogel auf dem Ast über mir ließ seine Koteletts in mein Haar.
Ich habe gerade ein Paket auf meinem Schritt von UPS gefunden.,Ich habe gerade ein Paket auf meinem Stumpf von UPS gefunden.
"Ich zeltete das Wochenende allein in einem dunklen Wald. Ein Glied fiel auf mein Zelt und ruinierte es, so dass ich nicht schlafen konnte.",Ich ging das Wochenende allein in einem dunklen Wald campen. Meine Füße wurden nass und ich wurde sehr kalt.
"Ich ging zum Zahnarzt und sie sagten mir ich habe zwei Hohlräume, die gefüllt werden müssen.",Ich ging zum Zahnarzt und sie sagten mir dass ich zwei Zähne habe die entfernt werden müssen.
Ich habe nachgesehen.,Ich habe einen STI-Behandlungsschuss bekommen.
"Ich putzte mir die Haare, als ich bemerkte, dass ich einen Knoten im Haar hatte.","Ich habe mir das Haus angesehen, das ich kaufen wollte."
"Ich fing an, mein eigenes Bier zu machen.",Ich bin in meinen Tennisschuhen vom Club nach Hause gelaufen.
Ich habe gestern meinen Job verloren und meine Rechnungen sind morgen fällig.,Ich habe gestern meinen Job verloren und meine Frau hat mich verlassen.
"Ich beschloss, mit Maultieren zu arbeiten, und sie rannten weg, als ich sie reiten wollte.","Ich habe die Filmkredite verpasst, als ich auf die Toilette gehen musste."
"Ich fing an, ein Buch zu lesen, das ich noch nie gelesen habe.","Ich fing an, ein Buch zu lesen, das ich noch nie gelesen habe."
"Die Führung meines mechanischen Bleistifts brach, während ich mein Finale machte.","Ich habe hartnäckige Zahnschmerzen, wenn ich kaltes Essen esse."
"Ich werde die öffentlichen Verkehrsmittel nehmen, da es für alle kostenlos war.","Ich werde gehen, da es für alle frei war."
"Ich ging zum Strand, um Meerglas für einige Projekte zu sammeln, und es waren einige dort, und in mehreren Farben.","Ich ging zum Strand, um Seeglas für einige Projekte zu sammeln, und schließlich fand ich ein paar braune Stücke."
"Mein bester Freund machte mir zu viel Sorgen, als ich ihm von meiner Scheidung erzählte.","Mein bester Freund war es egal, als ich ihm von meiner Scheidung erzählte."
"Ich kaufte mir eine neue, ganz natürliche Spülseife, als ich in den Laden ging. Sie durchschnitt das Fett auf meinem Geschirr besser als alles, was ich je benutzt habe.","Ich kaufte mir eine neue, ganz natürliche Spülseife, als ich in den Laden ging. Ich hatte einen Gutschein dafür, also bekam ich sie zu einem tollen Preis."
Ich lieh mir den Lippenstift meiner Mutter für den Bildertag in der Schule und ließ ihn versehentlich nach der Schule in meinem Spind.,Ich lieh mir den Lippenstift meiner Mutter für den Bildertag in der Schule und ließ ihn versehentlich auf dem Mittagstisch in der Schule liegen.
"Als die Ferse von einem meiner Laibe abkam, musste ich das Paar noch den Rest der Nacht tragen.","Als die Ferse von einem meiner Stilettos kam, musste ich das Paar noch für den Rest der Nacht tragen."
"Ich aß ein Stück Schokolade, es schmolz in meinem Mund.","Ich aß ein Stück Schokolade, ich fand eine kleine Ameise darin."
Ich habe Tomaten vom Bauernmarkt probiert und sie waren wässrig und mausig.,"Ich dachte, meine Eltern werfen mir eine Überraschung Geburtstagsparty. Als ich in das Haus ging und alle schrien Überraschung, Ich musste so tun, als hätte ich es nicht erwartet."
Mein Freund hat mir einen Fruchtschmaus gekauft.,Ich habe ein neues Skateboard für Ostern und mein Bruder nahm es.
Ich trug die Lebensmittel vom Auto. Einer der Säcke brach und ich musste alle Dosen vom Zement abholen.,Ich trug die Lebensmittel aus dem Auto. Ich sperrte versehentlich meine Schlüssel in das Auto.
Ich verlasse das Tierheim mit einem neuen Hund und einer neuen Katze.,Ich gehe ins Tierheim und spiele mit einem Welpen.
Ich hatte eine große Geschichte für Huffington Post.,Ich hatte eine große Geschichte für Huffington Post.
"Ich habe einen Baum geklettert, Obst gepflückt.",Ich bin auf einen Baum geklettert.
"Ich entschied mich, im Urlaub nach Italien zu gehen. Die Sehenswürdigkeiten waren atemberaubend, obwohl die Lebenshaltungskosten hoch waren.","Ich habe beschlossen, ein neues Telefon zu kaufen. Ich musste zwei Stunden warten."
"Ich ging um zu duschen, aber es gab kein Wasser. Mein Geschwisterchen spielte einen gemeinen Streich auf mir und hatte das Wasser auf mir abgestellt.","Ich ging, um zu duschen, aber es gab kein Wasser. Die Brunnenpumpe schien zu funktionieren, aber kein Wasser kam, was mich zu glauben, dass unser Brunnen vertrocknete."
Ich bin im Pool-Hinterhof schwimmen gegangen.,Ich bin im Pool-Hinterhof schwimmen gegangen.
"Ich probierte gerade eine alte Flasche Ale, die mir geschenkt wurde.","Ich entschied mich, auf eine Diät zu gehen und kaufte eine neue Badwaage, um sicherzustellen, dass ich das richtige Gewicht bekommen, wenn ich mich selbst wog. Ich dachte, ich machte große und Gewicht zu verlieren, bis ich herausfand, dass das Gewicht war immer ab."
"Als ich zum Golfplatz ging, landete mein Golfball auf dem Fairway.","Als ich zum Golfplatz ging, ging mein Golfball ins hohe Gras."
"Ich wurde von ein paar Freunden in den Pub eingeladen. Ich traf einen Freund in dem Pub, den ich eine Weile nicht gesehen hatte.",Das andere Team hatte das Spiel mit einer großen Anzahl von Punkten gewonnen.
"Ich kenne einen Ort am Fluss entlang, wo wir auf einem Dreckspfad wandern können.","Ich kenne einen Ort am Fluss entlang, wo wir auf einem Dreckspfad rollen können."
Ich spielte ein Versteckspiel und suchte mit meinem Bruder.,Ich spielte ein Versteckspiel und suchte mit meinem Bruder. Er fand mich immer sofort.
Ich bewarb mich um einen Job bei der Tech-Firma.,Ich bewarb mich um einen Job bei der Tech-Firma und bekam einen Job im Postraum.
Ich habe eine Reise nach Hawaii gebucht und wir fahren in drei Monaten.,"Ich habe eine Cousine, die ein Spa besitzt und sie hat mir gesagt, dass ich einen Job habe, wenn ich graduiere."
"Ich habe den Tisch am Weihnachtstag gedeckt, aber die Kerzen vergessen.","Ich habe den Tisch am Weihnachtstag gedeckt, aber das Essen vergessen."
"Ich nahm meinen Sohn zur Schule für ein erforderliches Treffen mit dem Direktor. Ich wurde gesagt, mein Sohn durfte vor der nächsten Klasse überspringen.",Beim Backverkauf heute habe ich alle unsere Aktien ausverkauft.
"Das Buch, das ich aus der Bibliothek geliehen habe, fehlte der Titelseite.","Das Buch, das ich aus der Bibliothek geliehen habe, fehlte der letzten Seite."
"Als der Film begann, sagte mir mein Sohn, er müsse die Toilette benutzen.",Ich ging zu einem Basketballspiel und mein Team verlor.
"Ich hatte nicht genug, um meine Eltern für das Geld zurückzuzahlen, das ich mir geliehen habe.","Ich hatte nicht genug, um die Bank für das Geld zurückzuzahlen, das ich mir geliehen habe."
Ich stolperte entlang der holprigen Schotterstraße. Mein Knie wurde geschrottet.,"Ich stolperte entlang der holprigen Schotterstraße. Ich bekam einen Schnitt, der genäht werden musste."
